map,scenario,agents,connectivity,flowtime
den520d_random,den520d-random-10,8,5,1056.27
den520d_random,den520d-random-13,16,4,1994.5
den520d_random,den520d-random-8,22,3,2340.22
den520d_random,den520d-random-22,2,3,264.225
den520d_random,den520d-random-23,2,3,125.024
den520d_random,den520d-random-7,15,2,2962.0
den520d_random,den520d-random-25,6,2,1403.0
den520d_random,den520d-random-4,6,4,934.743
den520d_random,den520d-random-5,6,4,951.339
den520d_random,den520d-random-8,14,2,1683.0
den520d_random,den520d-random-19,7,4,861.136
den520d_random,den520d-random-2,2,5,195.685
den520d_random,den520d-random-18,7,4,1151.18
den520d_random,den520d-random-3,2,5,315.756
den520d_random,den520d-random-3,20,2,3392.0
den520d_random,den520d-random-4,12,3,1973.91
den520d_random,den520d-random-12,5,2,1080.0
den520d_random,den520d-random-14,12,4,1155.1
den520d_random,den520d-random-23,11,3,1172.7
den520d_random,den520d-random-13,5,2,763.0
den520d_random,den520d-random-19,10,2,1635.0
den520d_random,den520d-random-20,3,4,498.661
den520d_random,den520d-random-21,3,4,645.281
den520d_random,den520d-random-8,18,2,2380.0
den520d_random,den520d-random-16,27,3,4132.88
den520d_random,den520d-random-9,10,5,1154.82
den520d_random,den520d-random-13,9,2,1214.0
den520d_random,den520d-random-15,16,3,2642.82
den520d_random,den520d-random-12,9,2,1719.0
den520d_random,den520d-random-12,24,2,4478.0
den520d_random,den520d-random-5,16,4,1971.5
den520d_random,den520d-random-12,12,3,1782.9
den520d_random,den520d-random-10,4,5,507.781
den520d_random,den520d-random-11,4,5,832.966
den520d_random,den520d-random-2,12,4,1799.6
den520d_random,den520d-random-6,7,3,914.678
den520d_random,den520d-random-7,19,2,3484.0
den520d_random,den520d-random-7,7,3,1060.37
den520d_random,den520d-random-6,11,5,1398.28
den520d_random,den520d-random-16,11,2,2010.0
den520d_random,den520d-random-1,3,2,351.0
den520d_random,den520d-random-1,3,3,292.421
den520d_random,den520d-random-21,12,4,1980.83
den520d_random,den520d-random-16,11,3,1740.24
den520d_random,den520d-random-7,7,2,1256.0
den520d_random,den520d-random-6,11,4,1412.15
den520d_random,den520d-random-11,4,4,840.712
den520d_random,den520d-random-10,4,4,513.535
den520d_random,den520d-random-15,20,3,3416.81
den520d_random,den520d-random-12,12,2,2125.0
den520d_random,den520d-random-5,16,5,1955.48
den520d_random,den520d-random-12,9,3,1439.58
den520d_random,den520d-random-8,30,2,4403.0
den520d_random,den520d-random-12,24,3,3824.26
den520d_random,den520d-random-13,9,3,1059.94
den520d_random,den520d-random-15,16,2,3163.0
den520d_random,den520d-random-9,10,4,1165.45
den520d_random,den520d-random-16,27,2,4825.0
den520d_random,den520d-random-8,18,3,2031.14
den520d_random,den520d-random-11,15,3,2311.11
den520d_random,den520d-random-21,3,5,639.029
den520d_random,den520d-random-20,3,5,494.92
den520d_random,den520d-random-19,10,3,1369.64
den520d_random,den520d-random-13,5,3,664.588
den520d_random,den520d-random-23,11,2,1424.13
den520d_random,den520d-random-12,5,3,911.294
den520d_random,den520d-random-3,20,3,2813.73
den520d_random,den520d-random-18,7,5,1139.85
den520d_random,den520d-random-3,2,4,318.99
den520d_random,den520d-random-7,23,2,4277.0
den520d_random,den520d-random-19,7,5,853.123
den520d_random,den520d-random-2,2,4,199.111
den520d_random,den520d-random-8,14,3,1419.91
den520d_random,den520d-random-5,6,5,943.255
den520d_random,den520d-random-4,6,5,924.164
den520d_random,den520d-random-25,6,3,1229.61
den520d_random,den520d-random-24,6,3,1008.35
den520d_random,den520d-random-23,2,2,159.0
den520d_random,den520d-random-8,22,2,2750.0
den520d_random,den520d-random-17,15,4,2684.11
den520d_random,den520d-random-22,2,2,290.0
den520d_random,den520d-random-10,8,4,1066.33
den520d_random,den520d-random-3,16,2,2805.0
den520d_random,den520d-random-11,8,4,1304.07
den520d_random,den520d-random-13,18,2,2778.0
den520d_random,den520d-random-15,22,4,3351.37
den520d_random,den520d-random-25,13,2,2729.0
den520d_random,den520d-random-17,2,2,500.0
den520d_random,den520d-random-12,10,5,1563.2
den520d_random,den520d-random-22,21,3,2817.02
den520d_random,den520d-random-16,2,2,407.0
den520d_random,den520d-random-11,6,3,1068.05
den520d_random,den520d-random-2,10,2,1911.0
den520d_random,den520d-random-10,6,3,960.365
den520d_random,den520d-random-24,8,4,1352.53
den520d_random,den520d-random-6,13,3,1933.62
den520d_random,den520d-random-6,5,5,609.789
den520d_random,den520d-random-1,21,2,3838.0
den520d_random,den520d-random-21,10,3,1723.49
den520d_random,den520d-random-16,13,4,2001.41
den520d_random,den520d-random-9,24,2,3914.0
den520d_random,den520d-random-19,9,2,1570.0
den520d_random,den520d-random-19,12,4,1542.21
den520d_random,den520d-random-18,9,2,1743.0
den520d_random,den520d-random-9,47,2,6725.0
den520d_random,den520d-random-9,12,3,1422.77
den520d_random,den520d-random-4,8,2,1332.0
den520d_random,den520d-random-21,26,2,4803.0
den520d_random,den520d-random-1,42,2,7401.0
den520d_random,den520d-random-5,8,2,1367.0
den520d_random,den520d-random-11,17,4,2388.0
den520d_random,den520d-random-22,17,2,2466.0
den520d_random,den520d-random-15,14,5,2057.01
den520d_random,den520d-random-5,14,2,2276.0
den520d_random,den520d-random-5,4,2,774.0
den520d_random,den520d-random-8,16,4,1637.09
den520d_random,den520d-random-4,4,2,851.0
den520d_random,den520d-random-18,5,2,1122.0
den520d_random,den520d-random-19,5,2,641.0
den520d_random,den520d-random-15,3,5,345.552
den520d_random,den520d-random-4,10,5,1423.63
den520d_random,den520d-random-1,33,2,5647.0
den520d_random,den520d-random-14,3,5,267.534
den520d_random,den520d-random-5,18,2,2781.0
den520d_random,den520d-random-23,13,5,1438.52
den520d_random,den520d-random-13,7,4,884.234
den520d_random,den520d-random-8,2,5,158.731
den520d_random,den520d-random-9,36,2,5249.0
den520d_random,den520d-random-12,7,4,1156.38
den520d_random,den520d-random-14,10,2,1228.0
den520d_random,den520d-random-9,2,5,200.272
den520d_random,den520d-random-3,14,5,1864.72
den520d_random,den520d-random-14,26,3,3173.83
den520d_random,den520d-random-13,14,2,2109.0
den520d_random,den520d-random-23,25,4,2744.39
den520d_random,den520d-random-10,25,2,4400.0
den520d_random,den520d-random-9,28,2,4075.0
den520d_random,den520d-random-17,17,3,3216.26
den520d_random,den520d-random-6,9,5,1168.65
den520d_random,den520d-random-18,20,2,3834.0
den520d_random,den520d-random-25,4,4,767.892
den520d_random,den520d-random-24,4,4,640.135
den520d_random,den520d-random-7,9,4,1340.74
den520d_random,den520d-random-24,4,5,632.977
den520d_random,den520d-random-6,9,4,1180.47
den520d_random,den520d-random-25,4,5,759.355
den520d_random,den520d-random-13,14,3,1811.74
den520d_random,den520d-random-14,26,2,3752.13
den520d_random,den520d-random-3,14,4,1881.5
den520d_random,den520d-random-12,7,5,1145.42
den520d_random,den520d-random-9,2,4,201.662
den520d_random,den520d-random-14,10,3,1025.32
den520d_random,den520d-random-13,7,5,875.311
den520d_random,den520d-random-23,13,4,1453.69
den520d_random,den520d-random-8,2,4,161.229
den520d_random,den520d-random-13,22,2,3263.0
den520d_random,den520d-random-15,18,4,2929.29
den520d_random,den520d-random-5,18,3,2344.0
den520d_random,den520d-random-14,3,4,270.447
den520d_random,den520d-random-4,10,4,1437.38
den520d_random,den520d-random-15,3,4,349.351
den520d_random,den520d-random-18,16,2,2856.0
den520d_random,den520d-random-19,5,3,544.345
den520d_random,den520d-random-18,5,3,946.264
den520d_random,den520d-random-4,4,3,719.198
den520d_random,den520d-random-10,13,2,2398.0
den520d_random,den520d-random-8,16,5,1619.65
den520d_random,den520d-random-5,4,3,646.884
den520d_random,den520d-random-17,21,3,3792.39
den520d_random,den520d-random-2,26,2,4077.0
den520d_random,den520d-random-5,14,3,1907.54
den520d_random,den520d-random-15,14,4,2078.31
den520d_random,den520d-random-22,17,3,2123.31
den520d_random,den520d-random-11,17,5,2364.6
den520d_random,den520d-random-14,34,2,4922.26
den520d_random,den520d-random-5,8,3,1147.33
den520d_random,den520d-random-4,8,3,1133.42
den520d_random,den520d-random-9,12,2,1677.0
den520d_random,den520d-random-1,17,2,3327.0
den520d_random,den520d-random-19,9,3,1316.94
den520d_random,den520d-random-13,30,2,4983.0
den520d_random,den520d-random-21,10,2,2010.0
den520d_random,den520d-random-6,5,4,614.967
den520d_random,den520d-random-7,5,4,677.568
den520d_random,den520d-random-24,8,5,1338.13
den520d_random,den520d-random-3,18,4,2293.64
den520d_random,den520d-random-5,22,2,3289.0
den520d_random,den520d-random-10,6,2,1132.0
den520d_random,den520d-random-2,10,3,1597.02
den520d_random,den520d-random-12,10,4,1578.06
den520d_random,den520d-random-16,2,3,351.049
den520d_random,den520d-random-22,21,2,3329.0
den520d_random,den520d-random-13,18,3,2363.0
den520d_random,den520d-random-17,2,3,392.801
den520d_random,den520d-random-25,13,3,2373.8
den520d_random,den520d-random-14,24,3,2837.73
den520d_random,den520d-random-13,16,2,2417.0
den520d_random,den520d-random-10,8,3,1108.9
